Year,Data Type,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15
1995,First Unit of Quantity,9403404000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403406000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403409040,China,1995,number,"5,830","2,389","5,953","3,141","6,592","6,041","6,340","5,900","7,138","8,412","8,295","5,401"
1995,First Unit of Quantity,9403409060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403409080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403504000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403509040,China,1995,number,"4,172","4,026","2,341","1,607","3,455","1,061","1,213","4,061","2,711","4,879","4,966","7,840"
1995,First Unit of Quantity,9403509080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403604000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403608040,China,1995,number,"20,574","20,631","14,744","22,846","27,962","24,283","24,873","25,338","20,234","26,751","36,238","27,519"
1995,First Unit of Quantity,9403608080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403704010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403704020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403704030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403708010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403708020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403708030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403803010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403803020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403803030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403803090,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403806040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403806080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403901040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403901080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403902540,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403902580,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403904000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403905000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403906000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403907000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403908040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9403908080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9404100000,China,1995,number,0,0,"2,279",0,0,0,0,0,0,0,324,0
1995,First Unit of Quantity,9404210000,China,1995,number,0,0,0,0,0,0,0,200,0,0,0,0
1995,First Unit of Quantity,9404291000,China,1995,number,"1,610",0,"8,787",710,"8,890",0,0,0,0,0,0,0
1995,First Unit of Quantity,9404299090,China,1995,number,0,388,171,0,179,300,374,132,480,389,270,586
1995,First Unit of Quantity,9404304000,China,1995,number,"9,675","17,381","5,244","10,152",0,"5,455","7,320","12,058","1,423","7,572","3,444","5,506"
1995,First Unit of Quantity,9404308000,China,1995,number,"24,508","21,099","6,684","22,930","14,218","15,447","5,812","20,939","21,236","7,259","6,286","17,958"
1995,First Unit of Quantity,9404901000,China,1995,number,"15,091","44,343","20,918","4,686","3,980","145,156","27,864","5,560","3,132","6,480","4,000","3,600"
1995,First Unit of Quantity,9404902000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9404908020,China,1995,number,"929,915","1,927,158","438,609","95,880","7,378",0,0,0,0,"1,179","4,464","86,111"
1995,First Unit of Quantity,9404908040,China,1995,number,"506,592","1,458,903","518,293","443,740","192,993","115,319","172,918","49,394","45,675","72,690","13,100","4,260"
1995,First Unit of Quantity,9404908505,China,1995,number,"251,212","451,076","63,603","51,086","2,855",0,0,0,0,0,0,"6,959"
1995,First Unit of Quantity,9404908522,China,1995,number,"8,460",0,"5,640","1,200","30,159","13,812","4,800","33,777","23,040","5,598","6,530","40,412"
1995,First Unit of Quantity,9404908523,China,1995,number,"1,070",808,217,"1,453",151,24,602,"1,750","1,278","2,851",8,"2,036"
1995,First Unit of Quantity,9404908536,China,1995,number,"1,558","8,754","25,498",428,"6,086","10,389","44,384","55,080","31,416","22,247","7,762","5,566"
1995,First Unit of Quantity,9404909550,China,1995,number,"36,642","132,911","75,437","122,635","22,211","3,540",0,"21,350","7,758","1,850","3,880",0
1995,First Unit of Quantity,9404909555,China,1995,number,0,0,"5,016","2,310","13,068","13,600","14,310","22,059","16,683","3,570","16,766","26,600"
1995,First Unit of Quantity,9404909560,China,1995,number,"3,534",0,"15,124",380,"10,190","10,570","14,570","34,220","13,030","29,492","6,720","4,120"
1995,First Unit of Quantity,9405104010,China,1995,number,"508,277","358,118","407,614","456,173","384,633","441,392","452,498","429,096","400,884","464,125","346,186","406,965"
1995,First Unit of Quantity,9405104020,China,1995,number,"34,262","46,501","33,587","59,607","37,983","82,756","35,281","80,990","46,147","77,391","24,227","27,697"
1995,First Unit of Quantity,9405106010,China,1995,number,"1,145,164","834,142","693,603","930,177","1,029,891","975,131","997,482","890,022","801,949","994,066","1,020,353","1,289,298"
1995,First Unit of Quantity,9405106020,China,1995,number,"84,886","94,575","83,039","175,699","106,833","179,469","217,346","205,184","156,910","136,557","115,220","317,074"
1995,First Unit of Quantity,9405108010,China,1995,number,"617,731","683,456","631,570","833,911","820,988","813,473","705,056","904,874","655,843","862,369","664,524","752,639"
1995,First Unit of Quantity,9405108020,China,1995,number,"39,886","110,429","44,422","61,542","44,932","103,524","95,362","59,553","138,226","54,566","77,985","59,888"
1995,First Unit of Quantity,9405204010,China,1995,number,"232,084","368,047","218,705","244,009","202,692","281,372","542,980","329,573","899,771","442,120","277,258","208,314"
1995,First Unit of Quantity,9405204020,China,1995,number,"84,973","36,228","31,117","47,735","26,599","27,458","80,924","50,174","30,359","38,949","44,201","17,512"
1995,First Unit of Quantity,9405206010,China,1995,number,"1,504,603","1,131,454","1,436,246","1,085,893","1,251,809","1,321,955","1,572,283","1,395,388","1,424,204","1,887,667","2,164,072","1,574,416"
1995,First Unit of Quantity,9405206020,China,1995,number,"336,806","356,902","292,916","332,763","267,846","286,763","318,809","164,968","248,883","248,775","152,262","150,889"
1995,First Unit of Quantity,9405208010,China,1995,number,"777,071","746,916","523,048","733,936","606,556","833,630","965,310","1,241,836","811,490","1,144,106","1,095,339","993,797"
1995,First Unit of Quantity,9405208020,China,1995,number,"93,764","126,902","82,165","110,332","111,450","267,236","256,317","137,479","182,791","160,173","144,812","136,738"
1995,First Unit of Quantity,9405300010,China,1995,number,"449,548","337,770","1,010,832","6,332,610","11,162,883","12,530,833","17,688,294","34,720,867","23,745,628","13,599,868","2,762,401","242,236"
1995,First Unit of Quantity,9405300040,China,1995,number,"306,868","825,606","1,726,939","2,455,476","4,478,106","5,760,570","7,963,932","11,461,997","14,988,265","5,771,077","2,501,565","399,498"
1995,First Unit of Quantity,9405404000,China,1995,number,"125,176","128,126","125,920","135,961","210,785","225,496","301,678","541,200","371,186","258,686","62,834","53,932"
1995,First Unit of Quantity,9405406000,China,1995,number,"507,205","605,579","426,177","643,076","584,162","664,218","1,082,835","1,266,862","1,118,059","931,663","1,109,188","894,062"
1995,First Unit of Quantity,9405408000,China,1995,number,"2,114,166","1,729,147","1,277,523","2,661,001","2,554,834","2,946,635","4,011,420","5,053,089","4,685,730","4,077,704","2,102,087","1,944,261"
1995,First Unit of Quantity,9405502000,China,1995,number,"82,350","68,172","46,554","116,530","160,122","82,506","167,962","94,266","49,832","184,943","116,950","40,324"
1995,First Unit of Quantity,9405503000,China,1995,number,"67,542","42,197","69,440","90,514","154,380","89,318","133,914","124,897","270,286","232,004","190,672","100,409"
1995,First Unit of Quantity,9405504000,China,1995,number,"1,657,106","1,623,739","1,429,120","2,384,005","2,654,968","2,364,753","3,602,516","5,397,709","5,162,737","4,176,567","3,281,822","2,613,765"
1995,First Unit of Quantity,9405602000,China,1995,number,0,0,0,0,0,0,0,"11,206",0,0,0,0
1995,First Unit of Quantity,9405604000,China,1995,number,120,0,0,0,0,0,"14,610","20,346","9,984","2,042","2,100",0
1995,First Unit of Quantity,9405606000,China,1995,number,"10,800","10,518","4,224","14,614","5,232","54,386","119,049","26,058","133,154","89,462","71,202","1,530"
1995,First Unit of Quantity,9405911000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405913000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405914000,China,1995,dozens,0,0,0,0,0,0,0,0,308,0,"6,508",260
1995,First Unit of Quantity,9405916040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405916080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405920000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405992000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9405994000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9406004000,China,1995,number,0,0,0,0,0,0,"3,944",0,0,0,0,0
1995,First Unit of Quantity,9501002000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9501004000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9501006000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9502100010,China,1995,number,"3,264,400","2,663,444","1,749,381","2,696,739","3,178,908","5,034,969","4,312,664","6,191,613","6,452,862","9,684,723","6,939,841","4,694,680"
1995,First Unit of Quantity,9502100020,China,1995,number,"15,068,001","10,783,996","27,327,976","24,007,779","37,662,428","32,272,564","28,949,889","23,447,123","27,435,003","19,777,609","27,840,044","23,485,996"
1995,First Unit of Quantity,9502100030,China,1995,number,"76,414","22,524","9,090","26,383","41,143","89,707","82,627","205,526","187,323","256,297","45,867","17,021"
1995,First Unit of Quantity,9502100040,China,1995,number,"1,720,599","1,740,864","1,062,625","2,331,321","5,597,517","6,202,023","3,397,913","5,350,968","5,979,859","5,760,554","3,645,923","1,730,446"
1995,First Unit of Quantity,9502910000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9502990010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9502990020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9502990030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503100010,China,1995,number,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503100020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503100030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503100040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503100050,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503200020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503200040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503200060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503300010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503300020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503410010,China,1995,number,"42,312,464","49,620,184","34,693,873","23,497,958","24,490,368","27,593,765","30,138,990","37,996,391","35,367,036","37,718,663","35,510,652","42,154,172"
1995,First Unit of Quantity,9503410020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503410030,China,1995,number,"2,360,388","1,828,521","951,711","1,490,170","1,609,194","2,154,912","1,701,106","1,517,617","1,180,501","1,724,295","1,303,956","1,138,531"
1995,First Unit of Quantity,9503490010,China,1995,number,"328,888","965,954","570,086","265,146","63,062","257,955","896,042","7,155,432","9,481,790","3,123,340","1,048,059","475,544"
1995,First Unit of Quantity,9503490020,China,1995,number,"42,374,888","40,337,682","22,493,531","28,974,765","38,217,405","29,037,532","41,697,140","37,665,343","48,967,002","63,854,908","58,155,999","32,252,780"
1995,First Unit of Quantity,9503490030,China,1995,number,"215,836","203,760","74,963","274,168","239,908","30,280","401,601","79,514","278,552","186,419","644,053","110,760"
1995,First Unit of Quantity,9503490040,China,1995,number,"5,205,708","1,347,609","950,351","1,255,449","17,730,160","2,797,049","1,015,525","2,176,279","1,614,004","1,738,705","808,761","3,281,702"
1995,First Unit of Quantity,9503490050,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503500020,China,1995,number,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503500040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503601000,China,1995,number,"10,947","14,928","219,352","172,816","149,478","16,656","43,404","94,755","189,069","132,260","281,408","7,056"
1995,First Unit of Quantity,9503602000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503700010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503700020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503700030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503800010,China,1995,number,"2,744,989","1,800,442","1,412,395","1,761,403","1,848,973","2,728,162","3,993,375","7,225,627","6,543,923","7,735,971","4,872,115","2,119,015"
1995,First Unit of Quantity,9503800020,China,1995,number,"1,212,249","3,817,215","889,828","1,128,585","7,413,523","1,813,638","2,434,142","2,910,609","3,303,230","3,133,047","1,925,092","1,062,984"
1995,First Unit of Quantity,9503800030,China,1995,number,"228,859","412,357","159,640","16,181","68,017","128,880","120,116","286,213","157,785","162,242","103,335","39,504"
1995,First Unit of Quantity,9503800040,China,1995,number,"906,990","189,247","97,143","271,712","256,867","146,182","228,778","279,151","716,912","357,550","341,015","150,623"
1995,First Unit of Quantity,9503800050,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503900010,China,1995,number,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503900020,China,1995,number,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503900030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9503900040,China,1995,number,"687,407","551,000","4,680,555","413,891","1,357,469","1,105,271","1,249,643","517,350","1,656,173","690,590","690,335","1,203,072"
1995,First Unit of Quantity,9503900050,China,1995,number,"2,954,375","2,004,845","2,974,014","3,376,865","4,130,248","4,076,886","4,788,902","4,190,786","5,581,195","6,362,779","3,128,287","3,406,156"
1995,First Unit of Quantity,9503900060,China,1995,number,"13,712,868","12,786,761","9,581,603","7,006,146","8,167,424","9,155,787","7,185,031","10,980,747","9,625,601","10,627,298","8,499,667","8,853,926"
1995,First Unit of Quantity,9503900070,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504100010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504100030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504202000,China,1995,number,"41,898","40,344","22,500","6,390","1,800","19,700","395,480","789,004","70,587","174,480","277,230","273,020"
1995,First Unit of Quantity,9504204000,China,1995,number,"335,664","57,200","47,520","34,560","34,560","34,560","86,426",0,"52,704","66,960","66,528","131,904"
1995,First Unit of Quantity,9504206000,China,1995,number,"11,616",0,"23,232","20,184","18,732",576,"10,176","8,746","14,423","16,290","7,634",936
1995,First Unit of Quantity,9504208000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504300010,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504300020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504300040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504300060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504400000,China,1995,pack,"1,338,789","1,629,644","2,218,382","2,610,118","1,423,008","1,872,964","1,535,514","2,169,237","2,101,121","2,127,334","1,573,196","2,368,281"
1995,First Unit of Quantity,9504904000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504906000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504909040,China,1995,number,0,0,0,0,0,0,0,0,0,"4,998",408,0
1995,First Unit of Quantity,9504909060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9504909080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505101000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505101500,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505102500,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505103000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505104010,China,1995,number,"80,498","86,740","248,608","361,371","1,279,915","980,094","1,277,294","1,611,813","2,429,466","1,012,417","568,563","50,542"
1995,First Unit of Quantity,9505104020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505105010,China,1995,number,"99,335","25,109","202,869","147,131","319,126","669,104","456,574","574,914","263,382","351,031","37,069","3,424"
1995,First Unit of Quantity,9505105020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505902000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505904000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9505906010,China,1995,dozens,"313,844","99,394","222,435","242,128","424,645","406,801","283,929","316,682","263,486","222,373","197,820","80,066"
1995,First Unit of Quantity,9505906020,China,1995,dozens,"13,339","66,978","2,665","3,715","43,237","29,247","51,229","167,894","133,140","46,649","15,907","56,341"
1995,First Unit of Quantity,9505906090,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506128000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506198080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506214000,China,1995,number,0,0,0,8,300,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506218000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506290040,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506310000,China,1995,number,"7,619","13,464","2,208","2,750",500,"4,221","3,650","7,560","5,188","7,961","31,915","88,950"
1995,First Unit of Quantity,9506320000,China,1995,dozens,"37,578","27,453","35,712","91,483","89,546","13,427","14,730","11,613","57,294","40,726","21,698","25,353"
1995,First Unit of Quantity,9506390060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506390080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506400000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506512000,China,1995,number,"113,026","195,193","208,226","209,468","148,811","124,302","77,847","84,129","118,607","81,200","138,677","281,078"
1995,First Unit of Quantity,9506514000,China,1995,number,"43,925","48,388","38,653","29,111","38,070","40,994","15,306","33,147","38,147","48,109","51,140","31,996"
1995,First Unit of Quantity,9506516000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506594040,China,1995,number,"386,559","436,090","448,100","323,376","106,213","123,340","13,300","41,755","52,970","117,293","48,235","491,257"
1995,First Unit of Quantity,9506594080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506598020,China,1995,number,"27,377","12,304","5,275","10,310","46,949","40,308","78,004","94,812","49,682","28,052","49,587","22,847"
1995,First Unit of Quantity,9506598040,China,1995,number,"12,925","2,910",595,"2,433","3,705","8,225","4,679","2,174","5,332","7,660","3,510","5,056"
1995,First Unit of Quantity,9506598060,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506610000,China,1995,number,0,0,0,"72,000",120,"48,000","12,400","102,000","4,700","1,200",0,"3,180"
1995,First Unit of Quantity,9506624040,China,1995,number,"54,992","52,454","66,323","180,413","418,532","424,094","637,800","642,747","551,658","580,405","379,692","136,901"
1995,First Unit of Quantity,9506624080,China,1995,number,"202,010","332,538","167,041","243,022","299,772","267,610","367,926","229,235","160,223","148,071","89,887","90,053"
1995,First Unit of Quantity,9506628020,China,1995,number,"1,138,335","1,845,849","848,405","929,073","896,117","635,010","1,168,399","1,425,192","1,167,690","1,505,993","1,881,363","1,958,351"
1995,First Unit of Quantity,9506628040,China,1995,number,"101,674","160,050","184,242","228,422","133,212","86,945","90,520","135,926","77,470","85,036","49,254","192,803"
1995,First Unit of Quantity,9506628060,China,1995,number,"268,573","136,882","230,004","226,950","190,636","90,737","149,713","139,160","153,746","136,466","245,766","83,074"
1995,First Unit of Quantity,9506692040,China,1995,number,"5,973,920","3,879,655","3,417,259","2,986,719","3,149,686","1,043,240","1,080,068","1,514,240","1,715,636","4,826,988","3,036,573","4,682,055"
1995,First Unit of Quantity,9506692080,China,1995,number,"830,583","667,234","806,751","1,042,888","754,559","600,995","497,800","774,476","826,632","558,936","596,352","934,152"
1995,First Unit of Quantity,9506694000,China,1995,number,"434,532","356,448","48,005","141,319","33,096","50,156","352,584","118,390","128,088","75,725","175,160","209,264"
1995,First Unit of Quantity,9506696010,China,1995,number,"4,512",0,"1,200",0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506696020,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506702010,China,1995,pairs,"535,238","460,506","450,436","338,871","369,483","360,742","310,934","487,067","475,691","646,653","514,638","339,402"
1995,First Unit of Quantity,9506702090,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506704000,China,1995,pairs,"14,000","1,530",69,150,227,"25,355","27,055","45,042","88,211","190,105","98,215","25,903"
1995,First Unit of Quantity,9506706040,China,1995,pairs,0,0,0,0,79,"17,735","17,670","21,265","7,309","8,862","8,101","2,016"
1995,First Unit of Quantity,9506706080,China,1995,pairs,0,0,0,"19,574","25,773","31,248","53,528","21,636","36,792","14,292","11,286","13,608"
1995,First Unit of Quantity,9506910010,China,1995,number,"7,022","2,719","8,281","24,380","22,007","18,742","9,660","24,570","8,440","1,380","1,620",0
1995,First Unit of Quantity,9506910030,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506990510,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506990520,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506990530,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506990800,China,1995,number,0,576,0,"10,620",0,0,0,0,0,0,"8,300",0
1995,First Unit of Quantity,9506991200,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506991500,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506992000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506992540,China,1995,number,0,0,279,"2,304",221,0,0,0,0,"6,192",0,0
1995,First Unit of Quantity,9506992580,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506993000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506994000,China,1995,number,0,0,0,0,0,"6,718",0,0,0,0,0,0
1995,First Unit of Quantity,9506994500,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506995000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506995500,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9506996040,China,1995,kilograms,"139,219","164,082","116,449","109,291","69,781","49,971","71,406","44,552","45,262","43,667","52,390","44,507"
1995,First Unit of Quantity,9506996080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9507100040,China,1995,number,"979,497","909,647","1,130,552","876,288","1,003,740","652,576","720,150","582,893","301,985","484,774","575,571","519,855"
1995,First Unit of Quantity,9507100080,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9507204000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9507208000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9507302000,China,1995,number,"290,997","239,247","315,324","211,716","242,040","187,114","135,946","136,638","102,828","173,477","130,693","46,218"
1995,First Unit of Quantity,9507304000,China,1995,number,"288,870","309,107","338,034","324,091","115,180","199,840","206,152","143,222","92,673","175,174","258,985","334,714"
1995,First Unit of Quantity,9507306000,China,1995,number,"82,145","61,415","71,942","67,496","103,367","30,150","48,937","29,616","22,171","28,791","42,687","35,969"
1995,First Unit of Quantity,9507308000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
1995,First Unit of Quantity,9507902000,China,1995,no units collected,0,0,0,0,0,0,0,0,0,0,0,0
